1,0.219954,0.1399
2,0.246338,0.153826
3,0.257806,0.145245
4,0.256935,0.138239
5,0.251583,0.133831
6,0.271886,0.144088
7,0.328032,0.16452
8,0.357986,0.18631
9,0.377129,0.195124
10,0.3704,0.19367
11,0.346666,0.191707
12,0.338061,0.184467
13,0.333135,0.17853
14,0.333186,0.176554
15,0.336523,0.178708
16,0.337299,0.181346
17,0.33385,0.180841
18,0.333031,0.181109
19,0.331406,0.181969
20,0.328715,0.182921
21,0.328477,0.184302
22,0.333858,0.183597
23,0.338176,0.183718
24,0.349088,0.186033
25,0.351444,0.186517
26,0.352014,0.184306
27,0.358316,0.184849
28,0.381795,0.191343
29,0.435288,0.193508
30,0.499071,0.192864
31,0.533154,0.184294
32,0.545812,0.179956
33,0.543402,0.180367
34,0.573903,0.202924
35,0.636028,0.223116
36,0.677336,0.215269
37,0.673422,0.21353
38,0.663889,0.214079
39,0.695572,0.243966
40,0.773278,0.265553
41,0.848104,0.278977
42,0.876931,0.292225
43,0.88997,0.296674
44,0.902111,0.306107
45,0.903099,0.309642
46,0.907832,0.316227
47,0.911598,0.319477
48,0.914186,0.317728
49,0.916224,0.31218
50,0.915181,0.306915
51,0.913592,0.30146
52,0.911657,0.293381
53,0.912315,0.30178
54,0.910824,0.332639
55,0.90893,0.337679
56,0.909728,0.330511
57,0.90944,0.327024
58,0.908222,0.326974
59,0.906499,0.327087
60,0.907736,0.32719
61,0.909257,0.326427
62,0.906704,0.326736
63,0.905359,0.327261
64,0.906412,0.328557
65,0.906786,0.33128
66,0.906699,0.332161
67,0.906023,0.330401
68,0.905959,0.33031
69,0.905675,0.331962
70,0.90447,0.331056
71,0.905003,0.331496
72,0.905036,0.332051
73,0.905388,0.333037
74,0.905355,0.33318
75,0.904232,0.332745
76,0.905765,0.332453
77,0.906772,0.332303
78,0.906279,0.333883
79,0.906205,0.33464
80,0.905389,0.332445
81,0.906365,0.332739
82,0.906307,0.332567
83,0.905719,0.334843
84,0.905593,0.334419
85,0.905026,0.332488
86,0.905866,0.332127
87,0.906418,0.333401
88,0.907376,0.332679
89,0.907725,0.33269
90,0.906507,0.331636
91,0.907184,0.330448
92,0.909036,0.329903
93,0.908412,0.328061
94,0.90765,0.327011
95,0.907536,0.326584
96,0.907799,0.32475
97,0.907663,0.315382
98,0.911924,0.291634
99,0.91999,0.259619
100,0.923284,0.23202
101,0.933972,0.212846
102,0.932203,0.206685
103,0.922833,0.201711
104,0.924601,0.206281
105,0.919957,0.211533
106,0.924779,0.233049
107,0.923064,0.251347
108,0.930834,0.229949
109,0.93337,0.25872
110,0.929781,0.276452
111,0.926038,0.260342
112,0.911276,0.212437
113,0.895279,0.177994
114,0.88485,0.16541
115,0.872876,0.15929
116,0.819265,0.131121
117,0.581812,0.13416
118,0.496841,0.153251
119,0.518099,0.149904
120,0.448948,0.125654
121,0.423509,0.149042
122,0.406971,0.192582
123,0.358605,0.163257
124,0.297505,0.154566
125,0.329204,0.184465
126,0.363814,0.169653
127,0.445149,0.147218
128,0.530665,0.149321
129,0.417656,0.108207
130,0.267494,0.0650754
131,0.15893,0.0549252
132,0.128474,0.0786162
133,0.127162,0.0922623
134,0.166499,0.120293
135,0.404806,0.20363
136,0.542951,0.15819
137,0.3187,0.0532844
138,0.185697,0.0503102
139,0.140357,0.0846556
140,0.140446,0.097409
141,0.18287,0.122036
142,0.484491,0.132438
143,0.81431,0.134561
144,0.661405,0.157484
145,0.371147,0.146976
146,0.206295,0.0884435
147,0.140846,0.090209
148,0.136627,0.102238
149,0.138053,0.104195
150,0.138087,0.104235
151,0.143176,0.104273
152,0.187639,0.112015
153,0.241974,0.119887
154,0.229068,0.103478
155,0.19217,0.0939144
156,0.162363,0.102239
157,0.146319,0.102308
158,0.153088,0.107046
159,0.142367,0.105709
160,0.239545,0.161265
161,0.204852,0.102566
162,0.132222,0.0888362
163,0.178856,0.140606
164,0.185256,0.136613
165,0.136098,0.100579
166,0.155229,0.11054
167,0.152013,0.107269
168,0.190379,0.141941
169,0.238361,0.152989
170,0.190917,0.108916
171,0.13867,0.100932
172,0.136318,0.111132
173,0.136011,0.110796
174,0.137558,0.110897
175,0.136486,0.112906
176,0.195048,0.150096
177,0.333422,0.212729
178,0.342152,0.158067
179,0.289194,0.114287
180,0.223797,0.100706
181,0.216009,0.0986325
182,0.211739,0.101601
183,0.254099,0.14678
184,0.256374,0.150438
185,0.258595,0.152626
186,0.264153,0.149703
187,0.257194,0.142177
188,0.251282,0.138293
189,0.253178,0.136531
190,0.254046,0.13727
191,0.255087,0.137336
192,0.255609,0.136484
193,0.266355,0.138565
194,0.263249,0.136324
195,0.26213,0.137859
196,0.266473,0.141151
197,0.279384,0.149706
198,0.355055,0.153245
199,0.551197,0.152292
200,0.815817,0.161228
201,0.898213,0.177924
202,0.90613,0.180334
203,0.909091,0.184905
204,0.911289,0.191582
205,0.905544,0.216354
206,0.905798,0.214418
207,0.899965,0.207349
208,0.906515,0.204739
209,0.900408,0.203961
210,0.884169,0.202957
211,0.879273,0.205614
212,0.879624,0.207585
213,0.872875,0.215825
214,0.869983,0.224583
215,0.869751,0.230582
216,0.867764,0.241755
217,0.866044,0.245897
218,0.867768,0.245568
219,0.868055,0.244653
220,0.86891,0.236355
221,0.868655,0.236855
222,0.867633,0.23709
223,0.868519,0.2392
224,0.867746,0.241232
225,0.868292,0.237828
226,0.867049,0.238353
227,0.867126,0.239413
228,0.868919,0.239554
229,0.86963,0.239447
230,0.871662,0.232807
231,0.872108,0.232019
232,0.872711,0.230844
233,0.872662,0.231467
234,0.87189,0.232136
235,0.871874,0.231497
236,0.87122,0.232084
237,0.869992,0.232422
238,0.870386,0.23229
239,0.871034,0.231674
240,0.870623,0.231632
241,0.870762,0.232167
242,0.871912,0.232797
243,0.871394,0.233098
244,0.871518,0.23356
245,0.871727,0.234032
246,0.872256,0.234272
247,0.871439,0.233631
248,0.872671,0.23449
249,0.872958,0.235042
250,0.873588,0.235114
251,0.874051,0.23607
252,0.874026,0.236518
253,0.874078,0.245261
254,0.870815,0.256283
255,0.872263,0.255751
256,0.876538,0.250489
257,0.877196,0.25008
258,0.876583,0.252188
259,0.876031,0.251715
260,0.875863,0.251321
261,0.876285,0.251215
262,0.876974,0.250365
263,0.876519,0.249648
264,0.876077,0.249105
265,0.875932,0.24953
266,0.875261,0.251467
267,0.876695,0.249871
268,0.87626,0.25004
269,0.875825,0.249824
270,0.87652,0.24921
271,0.877085,0.248671
272,0.87684,0.248445
273,0.876186,0.248398
274,0.877479,0.247273
275,0.876552,0.246747
276,0.876098,0.245484
277,0.87685,0.245053
278,0.877381,0.241798
279,0.88179,0.230383
280,0.888989,0.212334
281,0.902281,0.199031
282,0.914468,0.195681
283,0.92062,0.197322
284,0.91558,0.192977
285,0.905389,0.188372
286,0.914397,0.189973
287,0.915472,0.188585
288,0.913069,0.201618
289,0.883277,0.20341
290,0.860998,0.185444
291,0.824913,0.184267
292,0.791083,0.150574
293,0.736903,0.1361
294,0.604185,0.152132
295,0.591762,0.178533
296,0.724224,0.196286
297,0.755641,0.199618
298,0.771493,0.19841
299,0.763077,0.204615
300,0.70298,0.202448
301,0.801201,0.209969
302,0.899016,0.207065
303,0.924427,0.225433
304,0.907466,0.219216
305,0.876269,0.252735
306,0.833921,0.265663
307,0.855088,0.248086
308,0.853811,0.193444
309,0.787273,0.166689
310,0.83958,0.157699
311,0.855488,0.147705
312,0.787359,0.119773
313,0.587367,0.104644
314,0.530636,0.1118
315,0.702909,0.151918
316,0.678699,0.147026
317,0.462245,0.125511
318,0.242026,0.100631
319,0.155722,0.0817306
320,0.134974,0.0903125
321,0.135242,0.0930415
322,0.13776,0.102391
323,0.140362,0.10403
324,0.142218,0.105008
325,0.141563,0.105292
326,0.141228,0.105737
327,0.139934,0.10666
328,0.146953,0.114918
329,0.239299,0.178669
330,0.266665,0.15087
331,0.182954,0.0981354
332,0.223188,0.151054
333,0.253535,0.168186
334,0.182601,0.111896
335,0.143081,0.101919
336,0.154043,0.111059
337,0.153752,0.104013
338,0.264417,0.107627
339,0.372066,0.0994944
340,0.261529,0.0812904
341,0.180393,0.0787192
342,0.140024,0.107639
343,0.133981,0.118606
344,0.135043,0.119381
345,0.13467,0.11882
346,0.135836,0.118455
347,0.134811,0.117904
348,0.135244,0.117423
349,0.135314,0.116887
350,0.136161,0.117552
351,0.16527,0.142423
352,0.224352,0.159824
353,0.2458,0.15485
354,0.353771,0.164624
355,0.376577,0.146064
356,0.390046,0.15965
357,0.406447,0.172702
358,0.470053,0.198831
359,0.414841,0.195035
360,0.435334,0.225014
361,0.451264,0.234466
362,0.480352,0.251987
363,0.507426,0.261713
364,0.555475,0.265075
365,0.55177,0.249892
366,0.545134,0.23399
367,0.621395,0.23505
368,0.811438,0.229188
369,0.866683,0.254513
370,0.888586,0.266017
371,0.890038,0.28539
372,0.885618,0.334697
373,0.889209,0.333118
374,0.89615,0.315773
375,0.892345,0.332259
376,0.892637,0.331746
377,0.90032,0.329873
378,0.901893,0.333672
379,0.90463,0.340924
380,0.904863,0.35045
381,0.906111,0.350443
382,0.906896,0.340442
Time:110896
