1,0.244759
2,0.257012
3,0.260069
4,0.253528
5,0.251903
6,0.313928
7,0.33165
8,0.3692
9,0.381897
10,0.357272
11,0.340522
12,0.334856
13,0.331397
14,0.334694
15,0.337581
16,0.336303
17,0.332644
18,0.332206
19,0.330656
20,0.326459
21,0.330862
22,0.335784
23,0.343059
24,0.348409
25,0.351878
26,0.355728
27,0.362944
28,0.400963
29,0.470016
30,0.520738
31,0.539753
32,0.545403
33,0.5437
34,0.608953
35,0.668672
36,0.678219
37,0.668425
38,0.659944
39,0.730125
40,0.819206
41,0.866962
42,0.882213
43,0.899487
44,0.902269
45,0.90305
46,0.909769
47,0.912928
48,0.916412
49,0.915344
50,0.914522
51,0.912409
52,0.911672
53,0.913284
54,0.908666
55,0.909272
56,0.909463
57,0.909397
58,0.906241
59,0.907138
60,0.90875
61,0.9093
62,0.905303
63,0.905384
64,0.907541
65,0.905937
66,0.905909
67,0.90645
68,0.905994
69,0.905647
70,0.904594
71,0.905806
72,0.904831
73,0.905738
74,0.905416
75,0.904597
76,0.907238
77,0.906722
78,0.906434
79,0.905662
80,0.906034
81,0.906603
82,0.906141
83,0.905719
84,0.905431
85,0.904931
86,0.906587
87,0.906916
88,0.907569
89,0.907653
90,0.906234
91,0.90875
92,0.909291
93,0.907844
94,0.907809
95,0.907431
96,0.909
97,0.908769
98,0.917447
99,0.921603
100,0.927928
101,0.938978
102,0.924919
103,0.923922
104,0.921844
105,0.923169
106,0.922969
107,0.929122
108,0.935766
109,0.927787
110,0.934259
111,0.914931
112,0.907859
113,0.8836
114,0.883881
115,0.875166
116,0.720006
117,0.514825
118,0.505013
119,0.491081
120,0.418012
121,0.411019
122,0.397531
123,0.320606
124,0.306603
125,0.355031
126,0.385691
127,0.533312
128,0.4944
129,0.342772
130,0.202925
131,0.134659
132,0.127691
133,0.127934
134,0.257597
135,0.526728
136,0.458009
137,0.247362
138,0.149478
139,0.13865
140,0.141953
141,0.244403
142,0.758781
143,0.816003
144,0.457575
145,0.317288
146,0.149572
147,0.137247
148,0.136762
149,0.138241
150,0.140088
151,0.142109
152,0.229697
153,0.242072
154,0.203863
155,0.179347
156,0.150747
157,0.155453
158,0.149544
159,0.170484
160,0.257369
161,0.143909
162,0.129856
163,0.198228
164,0.156491
165,0.134469
166,0.157866
167,0.142044
168,0.224256
169,0.242703
170,0.146141
171,0.136053
172,0.136656
173,0.136487
174,0.138309
175,0.143925
176,0.234897
177,0.384931
178,0.322319
179,0.240206
180,0.214244
181,0.215147
182,0.228178
183,0.257659
184,0.255087
185,0.265469
186,0.259731
187,0.254391
188,0.251334
189,0.254687
190,0.254816
191,0.253475
192,0.260194
193,0.264987
194,0.262191
195,0.263878
196,0.270125
197,0.29645
198,0.427713
199,0.685484
200,0.881816
201,0.909622
202,0.902991
203,0.913225
204,0.909431
205,0.906647
206,0.902538
207,0.903741
208,0.9054
209,0.89215
210,0.8798
211,0.879925
212,0.876394
213,0.870094
214,0.870244
215,0.869369
216,0.867275
217,0.866034
218,0.868419
219,0.867444
220,0.868541
221,0.868394
222,0.867419
223,0.868744
224,0.867534
225,0.867209
226,0.866881
227,0.867338
228,0.869712
229,0.869534
230,0.871297
231,0.872991
232,0.872494
233,0.872591
234,0.871403
235,0.871553
236,0.870238
237,0.869925
238,0.870969
239,0.870478
240,0.870744
241,0.870716
242,0.871094
243,0.8715
244,0.871372
245,0.872453
246,0.871847
247,0.871916
248,0.872909
249,0.873175
250,0.874647
251,0.873422
252,0.874141
253,0.875947
254,0.868191
255,0.876394
256,0.876375
257,0.877137
258,0.877428
259,0.875128
260,0.877094
261,0.875359
262,0.876938
263,0.876641
264,0.875991
265,0.875831
266,0.875375
267,0.876662
268,0.876206
269,0.876344
270,0.877369
271,0.877278
272,0.876325
273,0.877675
274,0.8767
275,0.87645
276,0.875763
277,0.876794
278,0.878572
279,0.884897
280,0.894822
281,0.908069
282,0.916912
283,0.918662
284,0.915619
285,0.901791
286,0.923706
287,0.9091
288,0.909487
289,0.866247
290,0.848766
291,0.797888
292,0.772663
293,0.655269
294,0.546678
295,0.671075
296,0.743972
297,0.75835
298,0.759591
299,0.729581
300,0.732156
301,0.866888
302,0.919594
303,0.921066
304,0.891762
305,0.855053
306,0.835041
307,0.860469
308,0.831922
309,0.790719
310,0.857969
311,0.823928
312,0.717922
313,0.522928
314,0.541825
315,0.783616
316,0.597066
317,0.316619
318,0.184916
319,0.144453
320,0.133484
321,0.136147
322,0.139203
323,0.142416
324,0.141716
325,0.141612
326,0.140497
327,0.139544
328,0.190563
329,0.275931
330,0.232375
331,0.140166
332,0.270778
333,0.224978
334,0.147044
335,0.151656
336,0.154262
337,0.180834
338,0.348716
339,0.352597
340,0.220175
341,0.152691
342,0.136163
343,0.134325
344,0.133447
345,0.135344
346,0.136056
347,0.135028
348,0.133631
349,0.136522
350,0.135156
351,0.216803
352,0.22905
353,0.293459
354,0.387997
355,0.362641
356,0.418747
357,0.435825
358,0.432413
359,0.402247
360,0.454159
361,0.447728
362,0.491444
363,0.529569
364,0.559738
365,0.543869
366,0.558728
367,0.720516
368,0.851522
369,0.884994
370,0.890147
371,0.889559
372,0.886331
373,0.897022
374,0.895406
375,0.892369
376,0.893969
377,0.901509
378,0.903566
379,0.904791
380,0.905741
381,0.906959
382,0.906728
