1,0.789286
2,0.793223
3,0.778935
4,0.76929
5,0.753643
6,0.74559
7,0.769771
8,0.784805
9,0.806897
10,0.774645
11,0.744241
12,0.749268
13,0.74931
14,0.748561
15,0.747671
16,0.746753
17,0.748214
18,0.749001
19,0.749887
20,0.750186
21,0.748852
22,0.746857
23,0.746234
24,0.759327
25,0.775553
26,0.758867
27,0.748099
28,0.742854
29,0.741715
30,0.759366
31,0.748977
32,0.746859
33,0.748316
34,0.743674
35,0.782293
36,0.798324
37,0.783948
38,0.78191
39,0.772434
40,0.78819
41,0.818217
42,0.819956
43,0.819661
44,0.823531
45,0.825056
46,0.817585
47,0.816216
48,0.820987
49,0.818839
50,0.81626
51,0.814286
52,0.813117
53,0.813549
54,0.813641
55,0.81534
56,0.819417
57,0.818154
58,0.819728
59,0.822503
60,0.82331
61,0.821185
62,0.817474
63,0.817818
64,0.820143
65,0.823923
66,0.825543
67,0.823335
68,0.821327
69,0.821393
70,0.822724
71,0.821293
72,0.819832
73,0.820189
74,0.821878
75,0.817932
76,0.814742
77,0.815065
78,0.815285
79,0.813975
80,0.814721
81,0.81532
82,0.814548
83,0.818315
84,0.818516
85,0.815882
86,0.814453
87,0.813987
88,0.812131
89,0.812078
90,0.814095
91,0.81706
92,0.810702
93,0.801281
94,0.798466
95,0.802677
96,0.813013
97,0.822049
98,0.802921
99,0.776674
100,0.779299
101,0.762555
102,0.736612
103,0.75324
104,0.748564
105,0.760486
106,0.781641
107,0.774799
108,0.778051
109,0.789816
110,0.779215
111,0.763251
112,0.760694
113,0.790038
114,0.754888
115,0.776415
116,0.765038
117,0.774509
118,0.750664
119,0.773758
120,0.729727
121,0.725311
122,0.784337
123,0.805803
124,0.801587
125,0.794924
126,0.777165
127,0.764204
128,0.794129
129,0.743756
130,0.733693
131,0.754801
132,0.78232
133,0.786843
134,0.787945
135,0.830918
136,0.788245
137,0.732564
138,0.748802
139,0.781544
140,0.786198
141,0.784779
142,0.812513
143,0.786346
144,0.746919
145,0.774315
146,0.757552
147,0.771225
148,0.775325
149,0.775449
150,0.775496
151,0.771846
152,0.765997
153,0.769574
154,0.751242
155,0.746315
156,0.75648
157,0.770353
158,0.775663
159,0.769703
160,0.81307
161,0.766855
162,0.772999
163,0.792957
164,0.767686
165,0.768663
166,0.786588
167,0.768354
168,0.787013
169,0.779036
170,0.765447
171,0.768744
172,0.774311
173,0.773286
174,0.772443
175,0.774026
176,0.778293
177,0.825068
178,0.768115
179,0.767491
180,0.803513
181,0.773258
182,0.758319
183,0.769355
184,0.760142
185,0.752896
186,0.749332
187,0.748393
188,0.747587
189,0.745197
190,0.746184
191,0.746329
192,0.745203
193,0.737471
194,0.739204
195,0.743504
196,0.743991
197,0.741173
198,0.743198
199,0.770826
200,0.775482
201,0.765326
202,0.754332
203,0.787147
204,0.80176
205,0.791134
206,0.803171
207,0.816154
208,0.823655
209,0.823271
210,0.816762
211,0.800934
212,0.793501
213,0.799145
214,0.8014
215,0.802147
216,0.8026
217,0.803885
218,0.804777
219,0.807443
220,0.803943
221,0.805094
222,0.806754
223,0.805527
224,0.806599
225,0.805069
226,0.804096
227,0.80349
228,0.808658
229,0.811496
230,0.81212
231,0.811974
232,0.808961
233,0.805486
234,0.805639
235,0.804893
236,0.804785
237,0.809231
238,0.811577
239,0.809413
240,0.810854
241,0.80568
242,0.805514
243,0.807307
244,0.806969
245,0.807965
246,0.808169
247,0.808219
248,0.81462
249,0.822654
250,0.82256
251,0.822082
252,0.822971
253,0.823833
254,0.82016
255,0.816079
256,0.817513
257,0.81657
258,0.818249
259,0.81694
260,0.818453
261,0.819043
262,0.816035
263,0.816837
264,0.815956
265,0.817107
266,0.816538
267,0.816661
268,0.816478
269,0.816763
270,0.815921
271,0.815936
272,0.815671
273,0.815619
274,0.814027
275,0.815918
276,0.816268
277,0.822611
278,0.822861
279,0.821797
280,0.804367
281,0.800668
282,0.785781
283,0.774151
284,0.750432
285,0.721314
286,0.76116
287,0.767113
288,0.784275
289,0.796145
290,0.759682
291,0.73132
292,0.737805
293,0.727139
294,0.740645
295,0.722443
296,0.757616
297,0.769419
298,0.792605
299,0.808411
300,0.773022
301,0.750068
302,0.776474
303,0.76588
304,0.771312
305,0.759078
306,0.789572
307,0.813952
308,0.781021
309,0.769443
310,0.752945
311,0.749354
312,0.769129
313,0.759417
314,0.72716
315,0.751897
316,0.752388
317,0.731526
318,0.749193
319,0.769001
320,0.778501
321,0.778033
322,0.775969
323,0.770723
324,0.769283
325,0.770551
326,0.772113
327,0.773266
328,0.775017
329,0.814396
330,0.773906
331,0.764359
332,0.807698
333,0.782697
334,0.754152
335,0.772039
336,0.780839
337,0.768458
338,0.783979
339,0.778457
340,0.737697
341,0.749422
342,0.767091
343,0.773293
344,0.773121
345,0.772478
346,0.772544
347,0.772126
348,0.77166
349,0.772165
350,0.771492
351,0.77519
352,0.790052
353,0.767161
354,0.810051
355,0.781565
356,0.772424
357,0.787827
358,0.773225
359,0.77075
360,0.755354
361,0.80009
362,0.759124
363,0.743728
364,0.731622
365,0.742723
366,0.733999
367,0.740086
368,0.778732
369,0.787731
370,0.801481
371,0.819824
372,0.83491
373,0.842095
374,0.836086
375,0.82916
376,0.835728
377,0.836529
378,0.838116
379,0.837134
380,0.836561
381,0.83704
382,0.839362
Time:76537
