1,0.203637
2,0.245521
3,0.257602
4,0.257371
5,0.251692
6,0.267751
7,0.32685
8,0.355482
9,0.376282
10,0.372042
11,0.347783
12,0.338439
13,0.333366
14,0.332966
15,0.33633
16,0.337384
17,0.334094
18,0.33306
19,0.331509
20,0.328995
21,0.328183
22,0.33353
23,0.337691
24,0.348732
25,0.351213
26,0.351758
27,0.357835
28,0.379261
29,0.430684
30,0.495689
31,0.531886
32,0.545436
33,0.543516
34,0.569553
35,0.632047
36,0.6767
37,0.674075
38,0.664454
39,0.690893
40,0.767339
41,0.84492
42,0.875914
43,0.888819
44,0.901925
45,0.903046
46,0.907384
47,0.911387
48,0.913954
49,0.916295
50,0.915236
51,0.913733
52,0.911706
53,0.912207
54,0.911132
55,0.90889
56,0.909716
57,0.909444
58,0.908433
59,0.906439
60,0.907629
61,0.909221
62,0.90697
63,0.905353
64,0.906268
65,0.906893
66,0.906701
67,0.905987
68,0.905989
69,0.905698
70,0.90454
71,0.904922
72,0.905101
73,0.905328
74,0.905376
75,0.904287
76,0.905589
77,0.906806
78,0.906298
79,0.906256
80,0.905365
81,0.906327
82,0.906338
83,0.905748
84,0.905612
85,0.905059
86,0.905755
87,0.906396
88,0.907332
89,0.907719
90,0.906601
91,0.907016
92,0.909
93,0.908509
94,0.907652
95,0.907561
96,0.907694
97,0.907678
98,0.911346
99,0.919713
100,0.922862
101,0.933235
102,0.93314
103,0.9229
104,0.924739
105,0.919868
106,0.924792
107,0.922653
108,0.930391
109,0.933901
110,0.929349
111,0.927327
112,0.911747
113,0.896896
114,0.884831
115,0.873457
116,0.829609
117,0.59549
118,0.497495
119,0.519028
120,0.453819
121,0.423975
122,0.40787
123,0.363734
124,0.298438
125,0.325976
126,0.36177
127,0.435307
128,0.533259
129,0.427765
130,0.276817
131,0.163481
132,0.128939
133,0.127146
134,0.157855
135,0.386864
136,0.547532
137,0.332743
138,0.192223
139,0.141079
140,0.140226
141,0.17604
142,0.450199
143,0.810495
144,0.685301
145,0.380499
146,0.217476
147,0.141668
148,0.136659
149,0.137954
150,0.137964
151,0.143041
152,0.181799
153,0.241149
154,0.231615
155,0.193805
156,0.164269
157,0.146005
158,0.153482
159,0.140971
160,0.233753
161,0.212416
162,0.133159
163,0.174298
164,0.188039
165,0.137566
166,0.153669
167,0.153068
168,0.184899
169,0.237131
170,0.197354
171,0.139343
172,0.136278
173,0.136023
174,0.137436
175,0.136112
176,0.188983
177,0.32342
178,0.346326
179,0.294668
180,0.225527
181,0.215949
182,0.21087
183,0.252134
184,0.256546
185,0.257903
186,0.264536
187,0.25755
188,0.251486
189,0.252955
190,0.254038
191,0.255176
192,0.255161
193,0.266036
194,0.263435
195,0.262018
196,0.266057
197,0.277629
198,0.346304
199,0.534012
200,0.802728
201,0.896359
202,0.906573
203,0.908409
204,0.911542
205,0.905729
206,0.906072
207,0.899885
208,0.906405
209,0.901291
210,0.884992
211,0.879264
212,0.879859
213,0.873295
214,0.869973
215,0.86981
216,0.867904
217,0.866127
218,0.867609
219,0.86812
220,0.868837
221,0.868665
222,0.867698
223,0.86843
224,0.867827
225,0.868314
226,0.867071
227,0.867095
228,0.868761
229,0.869642
230,0.871544
231,0.871995
232,0.872744
233,0.872656
234,0.871969
235,0.871864
236,0.871308
237,0.870013
238,0.870316
239,0.871066
240,0.870606
241,0.870763
242,0.871886
243,0.871367
244,0.871526
245,0.871655
246,0.872296
247,0.871434
248,0.872605
249,0.87294
250,0.87349
251,0.874133
252,0.873979
253,0.873958
254,0.871332
255,0.871716
256,0.876539
257,0.877145
258,0.876563
259,0.876184
260,0.875732
261,0.876401
262,0.876869
263,0.876539
264,0.876121
265,0.875943
266,0.875291
267,0.876609
268,0.87629
269,0.875816
270,0.876451
271,0.877091
272,0.876904
273,0.876096
274,0.877544
275,0.876569
276,0.876143
277,0.876782
278,0.877262
279,0.881368
280,0.888327
281,0.901398
282,0.913879
283,0.920503
284,0.915783
285,0.906311
286,0.912936
287,0.916446
288,0.913044
289,0.88616
290,0.862163
291,0.828305
292,0.792765
293,0.744729
294,0.611424
295,0.583469
296,0.719364
297,0.754683
298,0.77141
299,0.765078
300,0.702808
301,0.792219
302,0.895502
303,0.924329
304,0.909419
305,0.878717
306,0.835255
307,0.853392
308,0.855715
309,0.79002
310,0.835097
311,0.857757
312,0.794426
313,0.600366
314,0.529376
315,0.686789
316,0.691136
317,0.480941
318,0.250806
319,0.158419
320,0.135706
321,0.135064
322,0.137556
323,0.140148
324,0.142265
325,0.14157
326,0.141303
327,0.139997
328,0.143552
329,0.233607
330,0.269569
331,0.189102
332,0.214481
333,0.256588
334,0.187796
335,0.142774
336,0.15387
337,0.151981
338,0.253225
339,0.371807
340,0.270357
341,0.184891
342,0.141126
343,0.134104
344,0.135102
345,0.134544
346,0.135789
347,0.134879
348,0.135337
349,0.135121
350,0.136252
351,0.159827
352,0.223536
353,0.241506
354,0.347468
355,0.378267
356,0.386306
357,0.405309
358,0.470281
359,0.416852
360,0.431873
361,0.451693
362,0.477438
363,0.504884
364,0.553464
365,0.552828
366,0.544143
367,0.610609
368,0.802705
369,0.864451
370,0.888243
371,0.890077
372,0.885833
373,0.888496
374,0.896257
375,0.892547
376,0.89253
377,0.899818
378,0.901756
379,0.904548
380,0.904799
381,0.90603
382,0.906911
Time:70635
